angle	x1	y1	x	y2	length
79.4338253586	230120.5214	902222.2913	230121.7113	902228.6703	6.48902943639
79.4362369444	230354.7194	903485.3636	230356.2964	903493.8198	8.60199089961
79.4563579605	230477.6558	903376.1253	230483.9841	903410.1252	34.5838196383
79.4594366063	234732.0245	901644.8234	234718.4069	901571.6386	74.4409429043
79.4608909127	229683.1843	902285.445	229684.7884	902294.0671	8.77004818806
79.4740268613	228760.7185	904695.4377	228783.8748	904820.0626	126.757958054
79.483985332	234708.4541	901500.4384	234700.1121	901455.4991	45.7069978073
79.5027260781	232073.0933	903043.4374	232059.9841	902972.6877	71.9539517647
79.509713763	234738.7507	901413.2013	234741.1115	901425.9511	12.9665252367
79.5143137214	229251.3123	902940.5628	229256.7027	902969.6874	29.6192291787
79.537860629	231726.2968	902641.9378	231714.9058	902580.25	62.7306906551
79.5400865379	233618.8433	902531.375	233626.0779	902570.5624	39.8496142489
79.5541544987	232496.5527	902948.335	232476.0153	902836.9376	113.274734718
79.5549575668	229206.6373	903623.2687	229208.1436	903631.4397	8.30868104446
79.5622567277	232639.1063	900748.7471	232641.3125	900760.7233	12.1777126293
79.5680850829	234618.1875	902443.25	234626.3575	902487.6256	45.1214225762
79.5985678143	232147.4373	902975.5001	232159.9997	903043.9376	69.5809262669
79.6046523644	233926.7965	902572.4379	233937.0467	902628.3124	56.8069216755
79.6079817107	231402.6078	902738.8671	231415.7795	902810.6904	73.0210935541
79.6217521733	233959.9971	902083.8583	233945.9407	902007.1069	78.027942323
79.6233518109	229828.4039	903253.2566	229835.4526	903291.7503	39.1337336777
79.6261945306	229835.4526	903291.7503	229843.4844	903335.6251	44.6038998992
79.6279149911	234092.065	901777.2927	234098.8725	901814.4859	37.8110589977
79.6330902751	234502.0894	902575.7802	234506.7031	902601.0003	25.6386363083
79.634547801	234495.6249	902540.4379	234502.0894	902575.7802	35.9286505408
79.6379598096	234264.9059	902000.0004	234270.4371	902030.2504	30.7515312372
79.6394035431	229588.4234	905010.1165	229587.1951	905003.398	6.82985821066
79.6431365783	232105.8434	900458.0627	232106.7343	900462.9375	4.95554011738
79.646830661	232319.4682	902903.6875	232337.1092	903000.2502	98.1608878949
79.6538939831	231936.6873	901686.1249	231943.328	901722.4999	36.9762020975
79.6812983444	231622.3132	901297.3848	231621.7633	901294.3645	3.06995147809
79.690664813	232520.4902	902717.6539	232531.1761	902776.4002	59.7102689845
79.6914784767	231656.1129	902475.9013	231654.99	902469.7276	6.27498813183
79.6953983312	234892.5739	902162.884	234893.6972	902169.0623	6.27958547926
79.7132516875	234134.2497	902054.1843	234147.9529	902129.6874	76.7365349704
79.7339948795	231934.9214	901676.3749	231936.6873	901686.1249	9.90862769444
79.7391887791	234244.1402	901881.1667	234257.8905	901957.125	77.1928370307
79.746786849	233525.4827	902665.9823	233525.859	902668.0626	2.11406002598
79.7469222325	233517.3122	902620.8127	233525.4827	902665.9823	45.9026124989
79.7545824952	229955.9841	903276.1875	229963.406	903317.2499	41.7277520757
79.7797180198	234669.9384	902118.7224	234683.5781	902194.375	76.8723442023
79.7895727585	234137.2029	902442.9377	234143.9685	902480.5001	38.1668342585
79.8229317989	228395.7511	903811.1804	228397.7034	903822.0558	11.0492443373
79.8248658026	229724.5191	901867.0867	229725.6721	901873.5108	6.52675032529
79.8396211461	234796.4218	902021.2499	234783.2496	901947.7503	74.670596975
79.8428347518	234828.1715	902209.8128	234821.1965	902170.8804	39.5522742066
79.8516241169	234184.4687	902354.2501	234198.3746	902431.9374	78.9220541776
79.8751372526	230080.1569	902188.4891	230077.5621	902173.9585	14.7604648782
79.8891661544	231906.5623	902899.375	231917.7966	902962.375	63.9938238938
79.8943641314	234137.2029	902442.9377	234123.3902	902365.4378	78.721186355
79.9049417449	234495.8256	901606.6349	234509.4909	901683.3898	77.9618823424
79.905868929	234743.1293	901707.2024	234732.0245	901644.8234	63.3597366167
79.9275631153	233969.6867	902391.6507	233983.4708	902469.2504	78.8144330235
79.9505069649	234645.282	901969.8354	234658.5694	902044.8132	76.1460799494
79.956098258	230465.4062	903311.5001	230470.0777	903337.8753	26.7857067715
79.9587757766	234568.8122	902136.5001	234581.9374	902210.6249	75.2778642728
79.9665089063	232273.7968	903087.6251	232260.5934	903013.0	75.7841363469
79.9715481165	229619.1715	902260.1875	229627.0144	902304.538	45.0386270945
79.9722723219	229627.0144	902304.538	229629.859	902320.625	16.336563843
79.9890786234	231617.0969	901617.8256	231616.2731	901613.1588	4.73895227597
80.00263258	229859.4844	903440.6875	229867.406	903485.6252	45.6305668157
80.0030464916	234062.3746	902300.3749	234075.1874	902373.0625	73.8082315043
80.0085734398	233878.4366	902640.2502	233881.164	902655.7316	15.7198109646
80.0292103866	234159.6561	902209.8128	234171.9841	902279.9374	71.1999937414
80.0541722914	232041.0309	902874.6879	232028.0	902800.3752	75.446548868
80.0557967775	233158.5615	901570.9536	233163.0092	901596.3222	25.7555411756
80.0587824894	231929.9996	902774.9375	231923.8433	902739.8127	35.6602244071
80.0679396784	234482.4373	902465.1252	234495.6249	902540.4379	76.4585873205
80.0749823716	232965.8821	901529.0454	232966.9516	901535.1576	6.20506398686
80.0800052272	233986.1015	902233.1222	233959.9971	902083.8583	151.52937518
80.0877572314	228206.9527	904275.2505	228211.9221	904303.688	28.8684315931
80.0974425288	233686.8364	901752.7479	233683.9365	901736.1366	16.8625237677
80.1154368369	234158.9373	902205.6877	234159.6561	902209.8128	4.18725727239
80.1164799228	234109.9522	901904.4008	234122.871	901978.5481	75.2643175101
80.1267508502	230091.5304	902424.3152	230093.5774	902436.0764	11.9380079755
80.1278889278	233686.9839	902622.3133	233669.516	902521.9383	101.883601013
80.156619373	233786.7901	901450.9229	233797.602	901513.2358	63.2439300514
80.1958116591	229887.4841	903617.0003	229877.6558	903560.1253	57.717944401
80.2183888616	233466.6181	901374.1065	233469.2364	901389.2939	15.4114442446
80.2289113325	234783.2496	901947.7503	234769.9868	901870.7352	78.1487523395
80.2319024172	229783.0622	903417.5	229776.0468	903376.7499	41.3495645359
80.2451383685	233945.9407	902007.1069	233932.5539	901929.2399	79.0093418717
80.2522679479	230090.5648	902437.4153	230093.6716	902455.5001	18.3497192706
80.2833876298	234686.2031	902209.8128	234696.1559	902267.9376	58.9707605758
80.2856588976	233646.1186	902694.383	233647.0873	902700.0416	5.74091749068
80.2918110027	230118.0981	902210.2603	230119.2235	902216.8385	6.67377257742
80.3072081758	229944.0468	903575.5001	229935.8589	903527.5626	48.6317346251
80.3102351484	229510.3598	902718.5366	229511.3315	902724.2274	5.77316252374
80.3432081333	229843.4844	903335.6251	229843.7184	903337.0003	1.39496632265
80.3435814184	234406.6731	902008.2226	234419.3907	902082.9659	75.8175325653
80.3492266597	229804.3435	903592.5625	229810.359	903627.9376	35.8829198967
80.3498841757	234683.5781	902194.375	234686.2031	902209.8128	15.6593835729
80.3522802445	234198.3746	902431.9374	234211.9529	902511.8125	81.0209962365
80.35369017	233714.359	902515.0002	233720.2654	902549.7501	35.2482781302
80.3916243047	234049.2654	902222.9375	234062.3746	902300.3749	78.5391752131
80.4016866193	233562.2315	902541.1152	233580.4249	902648.7003	109.112572811
80.4041424449	234595.7015	901667.3837	234606.3536	901730.3904	63.9007940451
80.4218863901	234619.6774	901817.629	234632.4794	901893.4952	76.9387516566
80.4225812087	229776.0468	903376.7499	229773.4842	903361.5625	15.4020789985
80.4244100741	234419.3907	902082.9659	234427.9703	902133.8233	51.5760086756
80.4283257321	234300.3747	902209.8128	234308.4372	902257.6249	48.4871200668
80.4339339116	234469.3675	902387.5726	234482.4373	902465.1252	78.6462042233
80.4367702136	234295.5625	902181.2499	234300.3747	902209.8128	28.9654367384
80.4633144338	234171.9841	902279.9374	234184.4687	902354.2501	75.354114811
80.4661815975	232902.5159	902654.4997	232911.7877	902709.7056	55.9790824347
80.4741871012	229799.7498	903565.1874	229804.3435	903592.5625	27.7578489774
80.479827584	234632.4794	901893.4952	234645.282	901969.8354	77.4062833537
80.5030309398	234270.4371	902030.2504	234283.0778	902105.8128	76.6124245178
80.5036599406	234721.7344	902424.0004	234708.8197	902346.7949	78.2782134828
80.5137141829	234735.3561	901392.8861	234738.7507	901413.2013	20.596860442
80.526515418	229997.8749	903534.0624	230006.625	903586.5	53.16263861
80.5296168548	229935.8589	903527.5626	229929.9371	903492.0626	35.9905225757
80.5302000813	233635.9841	902633.6249	233646.1186	902694.383	61.5975227287
80.5372151231	230109.3091	902512.0567	230111.9869	902528.1227	16.2876323886
80.537478843	234432.0309	902158.4377	234440.5936	902209.8128	52.0837856862
80.5375170472	234286.1268	901150.4316	234287.0904	901156.2131	5.86125133569
80.5375326228	234821.1965	902170.8804	234808.3939	902094.066	77.8739918972
80.5379242591	229541.6465	903945.3106	229544.7877	903964.1583	19.1076668569
80.5380195972	229722.7072	901856.2149	229724.5191	901867.0867	11.0217519889
80.5390778004	234572.5432	901545.3695	234575.308	901561.9608	16.8200878327
80.5491473337	234440.5936	902209.8128	234444.8279	902235.25	25.787214667
80.5496088342	232294.9685	902756.5003	232319.4682	902903.6875	149.212288848
80.5646578152	231778.6718	901760.0004	231782.2031	901781.2499	21.5409222157
80.5707142613	232091.7045	900404.9279	232092.578	900410.1876	5.3317395239
80.5748162685	232088.5936	900386.1876	232091.7045	900404.9279	18.9967508508
80.5892437654	234605.1561	902364.6253	234618.1875	902443.25	79.6973075825
80.5986992499	234846.7166	902322.2762	234834.7497	902250.0002	73.259995029
80.6004421831	234348.2652	902488.8124	234360.5153	902562.8128	75.0074939634
80.6028320378	234283.0778	902105.8128	234295.5625	902181.2499	76.4632185439
80.6036397762	234251.6887	902486.0809	234254.8221	902505.0157	19.1923121772
80.6041257475	234308.4372	902257.6249	234320.7651	902332.125	75.5131910243
80.6173192101	234834.7497	902250.0002	234834.1404	902246.3128	3.73740086698
80.6211322924	230006.625	903586.5	230012.406	903621.5003	35.4745114303
80.6323733302	234427.9703	902133.8233	234432.0309	902158.4377	24.9470871993
80.640095766	234237.4371	901260.5003	234238.6711	901267.9868	7.58751858148
80.6431225022	233911.8123	902481.5	233918.0981	902519.6476	38.6620054749
80.6432937971	233918.0981	902519.6476	233926.7965	902572.4379	53.5021302068
80.6527859285	232238.6081	902897.7765	232230.7028	902849.7499	48.672867965
80.6551508775	234769.9868	901870.7352	234757.6583	901795.8173	75.9255138454
80.6632162886	234808.3939	902094.066	234796.4218	902021.2499	73.7937368463
80.6729766625	233720.2654	902549.7501	233729.0933	902603.4999	54.4699258131
80.6829077625	234075.1874	902373.0625	234087.9843	902451.0626	79.042876023
80.6887456962	234757.6583	901795.8173	234744.9792	901718.4859	78.3639266671
80.6893383342	234743.1293	901707.2024	234744.9792	901718.4859	11.4341375835
80.7074391447	234257.8905	901957.125	234264.9059	902000.0004	43.4455493953
80.7081620253	230109.0101	902154.5204	230109.7889	902159.2805	4.82338900062
80.7125426513	234834.1404	902246.3128	234828.1715	902209.8128	36.9848315832
80.7193917487	228747.1249	904612.25	228760.7185	904695.4377	84.2910398105
80.7249679234	232476.0153	902836.9376	232458.359	902728.8216	109.548228584
80.7271362618	230027.5924	902100.7676	230029.0833	902109.8991	9.25240914766
80.7399912409	233932.5539	901929.2399	233925.8606	901888.1867	41.5952580839
80.7446307972	232124.3435	902846.5627	232134.6403	902909.7501	64.0208685442
80.7448309557	234111.2967	902290.7503	234098.9975	902215.2733	76.4725300345
80.749583172	233015.8589	902635.25	233032.5936	902738.0002	104.104052677
80.7552496838	231084.6553	903031.428	231086.3301	903041.7176	10.425009506
80.7577539224	234456.7651	902310.1249	234469.3675	902387.5726	78.4663413266
80.776218056	232981.7341	902697.5	232987.4199	902732.5131	35.4717562737
80.7771843657	234335.4682	902410.0002	234348.2652	902488.8124	79.8443866379
80.7899452752	234630.583	902517.019	234633.4277	902534.5632	17.7733303496
80.7935944381	228191.374	904190.812	228196.3276	904221.3748	30.961635889
80.7936788781	231894.2343	902823.3128	231906.5623	902899.375	77.0547717698
80.7937853817	229721.335	901847.7485	229722.7072	901856.2149	8.57687948789
80.802418564	234123.3902	902365.4378	234111.2967	902290.7503	75.6602630077
80.8044898993	234606.1376	902052.8454	234618.2028	902127.3752	75.5000671442
80.807036418	229816.375	903665.2502	229822.9009	903705.5737	40.8481581352
80.8120125153	232114.7497	902787.25	232124.3435	902846.5627	60.0835866082
80.8157614146	231829.7341	902777.2502	231838.859	902833.6874	57.1701088303
80.8325909049	234736.5946	901432.1058	234736.8358	901433.6004	1.51393745088
80.8334968257	233698.6918	902694.8688	233686.9839	902622.3133	73.4940507977
80.8376529509	233377.634	901323.8086	233381.0905	901345.2389	21.7072603104
80.8398468005	234592.7498	902287.6875	234605.1561	902364.6253	77.9316453616
80.8408876064	229810.359	903627.9376	229816.375	903665.2502	37.7944754513
80.8444444344	234726.2364	901367.8365	234736.5946	901432.1058	65.0986576633
80.8766901639	234696.1559	902267.9376	234708.8197	902346.7949	79.8676755234
80.9097158679	231415.7795	902810.6904	231420.75	902841.756	31.4607274809
80.9334150011	231807.0228	901668.8449	231811.406	901696.3127	27.8153281314
80.9416478761	234444.8279	902235.25	234456.7651	902310.1249	75.820494549
80.9529518815	228570.2653	902783.5001	228573.4996	902803.8127	20.5684811103
80.9603275209	229895.6874	903668.5628	229887.4841	903617.0003	52.2109714249
80.9857045179	231727.8123	901779.0626	231730.9058	901798.5627	19.7439520411
81.0094400001	233737.9223	902662.4372	233742.3608	902690.4907	28.402449621
81.0110713496	229890.958	905292.8029	229893.2533	905307.313	14.6905208934
81.0137703262	234583.9495	901593.0689	234595.7015	901667.3837	75.2382814972
81.0726208874	233626.0779	902570.5624	233635.9841	902633.6249	63.835818352
81.0763946016	234098.0753	901828.7604	234109.9522	901904.4008	76.5671657162
81.0822758577	228783.8748	904820.0626	228785.6401	904831.3128	11.3878568722
81.1072656704	234129.1179	902021.3861	234134.2497	902054.1843	33.1972482974
81.1076579276	229664.5153	905230.7501	229668.7495	905257.8128	27.3919364215
81.1119699237	230111.1738	902164.4737	230114.4629	902185.5062	21.2881242716
81.1144405842	231759.3121	902815.9374	231752.9218	902775.0624	41.3715066086
81.1182767094	229537.8071	905358.7112	229539.5525	905369.8804	11.3047534162
81.1189413821	234439.7964	901326.3128	234440.3433	901329.8128	3.54247083353
81.1194575321	232911.7877	902709.7056	232915.0635	902730.671	21.2197752767
81.1194857722	228842.2965	904619.5629	228851.9057	904681.0628	62.2460795947
81.1429978282	231395.8976	902720.2277	231394.4066	902710.6594	9.68377229474
81.160659261	229668.7495	905257.8128	229669.9061	905265.2502	7.52679495478
81.1726647644	229851.5934	903389.8751	229859.4844	903440.6875	51.4214728933
81.1732641012	235478.7274	902185.5026	235477.6481	902178.5522	7.03370091892
81.176895675	234087.6249	901748.6877	234092.065	901777.2927	28.9475476168
81.1776107173	234232.3622	901805.2816	234244.1402	901881.1667	76.7936825947
81.1870250403	234445.6102	901560.1785	234449.8296	901587.3934	27.5400457196
81.1876155098	230088.8911	902407.2907	230091.5304	902424.3152	17.2278700019
81.2174410269	234217.6401	901728.0628	234201.9683	901626.6249	102.641379922
81.2466600332	235103.2962	901957.3369	235103.7857	901960.516	3.21656448047
81.2550843438	234658.5694	902044.8132	234669.9384	902118.7224	74.7784996197
81.2551887954	235101.9727	901948.7328	235103.2962	901957.3369	8.70529660964
81.2566691264	230114.4629	902185.5062	230115.3282	902191.1325	5.69245077059
81.267007004	231974.4289	901773.0523	231975.0617	901777.1718	4.16781910447
81.3136454379	230841.2899	902579.7887	230841.1491	902578.8671	0.932293514979
81.3163262565	234608.119	901741.9503	234619.6774	901817.629	76.5562684841
81.3170156137	234606.3536	901730.3904	234608.119	901741.9503	11.6939268505
81.3246268212	231363.7655	903226.5624	231369.2966	903262.8125	36.6696443576
81.351809512	233398.9527	902569.2502	233404.4377	902605.3129	36.4774390047
81.3560325757	229747.6559	904493.7501	229750.4683	904512.2502	18.7126506323
81.3970634898	234697.4773	901438.0824	234694.2876	901416.9988	21.3235169517
81.3975178782	234700.1121	901455.4991	234697.4773	901438.0824	17.6148689985
81.469138941	230152.8865	904623.6727	230153.7671	904629.5433	5.93627835572
81.4693603476	230077.5621	902173.9585	230075.2268	902158.3896	15.743070644
81.4809004042	233729.0933	902603.4999	233737.9217	902662.4377	59.5953430695
81.5269342053	230097.5936	902352.0628	230096.2342	902342.9375	9.22599959168
81.5288237711	229843.7184	903337.0003	229851.5934	903389.8751	53.4580218496
81.5373946958	229822.2656	903212.0001	229828.4039	903253.2566	41.7106403562
81.5615601413	231588.0404	903427.8465	231590.6265	903445.2786	17.6228835204
81.5639659931	229954.1875	903643.8752	229944.0468	903575.5001	69.1229925291
81.6063998656	233883.2652	902236.9376	233888.5306	902272.6224	36.0711711499
81.6066211866	234449.8296	901587.3934	234453.6271	901613.1306	26.0158503656
81.6245805122	234426.6411	902521.6587	234430.9716	902551.0721	29.7304781286
81.6255461736	233860.3087	902529.2927	233854.6716	902491.0002	38.7051992985
81.625698862	233867.8745	902580.6877	233860.3087	902529.2927	51.9488917547
81.7032588205	234122.871	901978.5481	234129.1179	902021.3861	43.2910845774
81.703614432	229397.751	904283.8583	229396.9431	904278.3179	5.59899407041
81.729286992	229992.6873	903498.375	229997.8749	903534.0624	36.0624695829
81.7294658496	230922.0933	904267.8127	230924.4372	904283.9376	16.2943630528
81.7404257571	231614.8631	901603.4456	231613.8022	901596.1373	7.38490065615
81.7404501651	231616.2731	901613.1588	231614.8631	901603.4456	9.81500658355
81.7759324098	234147.9529	902129.6874	234158.9373	902205.6877	76.7899905169
81.8184859524	228941.859	904331.0002	228943.2967	904341.0	10.1026224985
81.8193905347	234626.3575	902487.6256	234630.583	902517.019	29.6955689271
81.8611383102	230080.1886	902471.2211	230074.937	902434.5	37.0947231791
81.8675224178	229809.4174	904933.4568	229808.6935	904928.391	5.11726106989
81.8705833823	229683.8863	902210.353	229684.3875	902213.8617	3.54431617145
81.8818722917	232979.5028	902639.771	232973.9415	902600.7837	39.3819453441
81.8861336089	230085.5621	905898.2501	230079.6382	905856.6987	41.9715550504
81.9401717031	229490.4558	903937.5466	229487.7253	903918.2642	19.4747677786
81.9446195731	231727.6495	901626.482	231731.4849	901653.5822	27.3702600109
82.0131548448	234581.9374	902210.6249	234592.7498	902287.6875	77.8174293635
82.0424085512	234718.4069	901571.6386	234708.4541	901500.4384	71.8924662801
82.0433575702	230825.8122	903713.0003	230827.2186	903723.0626	10.160110346
82.0499180653	229251.7214	903526.2693	229252.235	903529.947	3.71338959201
82.0551060316	229540.5596	901989.4117	229542.817	902005.5868	16.3318619527
82.0552813094	228322.9309	904085.1511	228323.9549	904092.4886	7.4086086599
82.068927483	231225.3437	902577.6249	231224.5404	902571.8588	5.82178667292
82.0913559661	233996.7029	902309.4378	233986.1015	902233.1222	77.0484294806
82.0934810429	229739.1249	902633.3126	229742.7965	902659.7503	26.6914336038
82.108367025	229544.7877	903964.1583	229547.2309	903981.7844	17.7946235545
82.1087963363	229976.5153	903398.1249	229984.1559	903453.2499	55.6519936158
82.1663673658	229877.6558	903560.1253	229867.406	903485.6252	75.2018836216
82.1798182674	234694.2876	901416.9988	234691.3072	901395.2982	21.9043106366
82.1916810336	230244.8811	903376.0505	230244.5212	903373.426	2.64906177214
82.2343273762	234685.2851	901322.7897	234683.8397	901312.1908	10.6970024961
82.2354348344	231805.0501	901654.3773	231807.0228	901668.8449	14.6014723581
82.2675113839	228496.2496	903085.3129	228501.5621	903124.4379	39.4840256465
82.272763029	229949.4371	903227.9376	229955.9841	903276.1875	48.6920533437
82.2809687989	229592.5952	905040.8948	229588.4234	905010.1165	31.0597434963
82.2935975449	230097.9284	902462.1838	230099.9841	902477.3753	15.3299567757
82.3038972424	229883.4946	904751.6747	229886.3147	904772.5433	21.0582864917
82.3472292635	229588.0501	901914.2731	229589.7433	901926.8745	12.7146454208
82.3688998549	228687.7811	903327.2503	228683.703	903296.8124	30.7098788042
82.3766168459	231935.5625	902816.5001	231929.9996	902774.9375	41.9332275803
82.3882506043	230110.6562	902209.8128	230111.3745	902215.1878	5.42278340797
82.4043243808	229597.1422	904857.8518	229598.8876	904870.9405	13.2045631826
82.4226730222	229913.8449	901984.2651	229915.8689	901999.4802	15.3491317042
82.4338165634	229811.4526	904948.9253	229809.9146	904937.3464	11.6805979803
82.4569037763	231917.7966	902962.375	231925.0465	903017.1252	55.2281219126
82.4739589282	230107.4526	902185.5	230110.4995	902208.5625	23.2628997728
82.4749576749	234165.5621	901748.3749	234172.684	901802.289	54.3824570858
82.5900982082	229639.6249	902363.1251	229645.0465	902404.8127	42.038669581
82.593071699	229589.6384	904875.3033	229587.3697	904857.8518	17.5983479917
82.5983473039	234256.4057	902186.546	234256.6228	902188.2172	1.68524237129
82.6000073251	234253.2298	902162.0929	234256.4057	902186.546	24.6584760353
82.6079325333	228501.5621	903124.4379	228512.9172	903211.9622	88.2578120437
82.6098177932	229527.2849	903975.0742	229529.7635	903994.184	19.2698706266
82.6105377442	234719.9731	901311.2272	234720.7093	901316.9038	5.7241399331
82.6130158993	234720.7093	901316.9038	234721.6151	901323.8905	7.04517214546
82.6660350987	229509.4576	902711.5268	229510.3598	902718.5366	7.06762059809
82.6765102522	232088.5936	900386.1876	232084.535	900354.608	31.8393368382
82.7001326928	229582.8093	904870.2836	229583.4032	904874.9198	4.67408468572
82.7154968774	229809.9146	904937.3464	229809.4174	904933.4568	3.92124929165
82.7205812732	232974.4371	902640.3752	232981.7341	902697.5	57.5889658186
82.7257426524	230116.3727	902195.9796	230116.9871	902200.7929	4.85235450438
82.7456834175	234238.6711	901267.9868	234240.3576	901281.2358	13.35590818
82.7637606383	228388.1157	903777.9977	228389.4807	903788.7481	10.8367119197
82.7681620823	230096.2342	902342.9375	230093.0777	902318.0624	25.0745706318
82.7858467186	234691.3072	901395.2982	234688.8983	901376.2676	19.1824538466
82.8152624424	229547.2309	903981.7844	229549.8488	904002.5517	20.9316542508
82.8328341129	231776.2424	902941.896	231769.7717	902890.438	51.8632405707
82.8563721347	230110.4995	902208.5625	230110.6562	902209.8128	1.26008134001
82.8745387577	229582.2149	904865.5287	229582.8093	904870.2836	4.79190831917
82.8764826892	229663.7191	905195.0145	229664.7185	905203.0114	8.05910726907
82.910316228	233229.7233	901564.7394	233225.3591	901529.65	35.3597544405
82.91693349	228591.0515	904488.4279	228597.8176	904542.8806	54.8714556622
82.9203168161	230047.1406	903399.1878	230060.4684	903506.5	108.136665943
82.9220352182	230755.7808	904736.625	230760.0688	904771.1594	34.799593783
82.9478104951	234733.2559	901375.9092	234735.3561	901392.8861	17.1063138532
82.9506345507	229447.7862	904462.5494	229448.0064	904464.3301	1.79426322513
82.9769708604	234443.021	901615.0163	234452.6144	901692.8895	78.4618926723
82.9828628996	229598.8876	904870.9405	229600.2839	904882.2844	11.4295109679
82.9844206458	229549.8488	904002.5517	229552.6407	904025.2389	22.8583409143
83.0114272226	229248.1405	902914.6879	229251.3123	902940.5628	26.0685781224
83.0175437948	230025.4809	902232.7295	230026.7317	902242.9423	10.2891099952
83.0373755024	231782.2031	901781.2499	231784.8593	901803.0002	21.9118905753
83.0592896594	230089.4978	902277.7496	230085.8652	902247.9092	30.0606928544
83.0883271758	229387.3748	904295.0399	229388.771	904306.5578	11.6022150815
83.0884653223	234425.9878	901397.7773	234423.2225	901374.9646	22.9796902807
83.0889474491	229538.3027	901970.7918	229540.5596	901989.4117	18.7561796115
83.1192692267	228211.9216	904303.6875	228214.7499	904327.1254	23.60793166
83.1223487478	232159.9997	903043.9376	232165.1561	903086.6876	43.0598532384
83.1266599301	230280.1871	905261.3753	230286.3121	905312.1878	51.1803261151
83.1568629526	234726.0009	901309.552	234727.4176	901321.3572	11.8899026871
83.1585039644	229536.2368	905345.6229	229537.8071	905358.7112	13.1821636653
83.2067237759	234727.4176	901321.3572	234730.893	901350.5319	29.3809721626
83.2100525123	234575.308	901561.9608	234577.0365	901576.4781	14.6198396575
83.2364063996	230605.5467	902787.7503	230608.4375	902812.125	24.5455235157
83.2487857051	230088.7037	902421.6938	230090.5648	902437.4153	15.8312746022
83.2759699313	229963.406	903317.2499	229967.2967	903350.2504	33.2290617801
83.334502826	228491.8745	903047.8749	228496.2496	903085.3129	37.6927757548
83.380215427	229918.6644	902066.1974	229921.0867	902087.0696	21.0122885519
83.4123871662	229812.6179	904959.0158	229811.4526	904948.9253	10.1575643906
83.4175811853	229887.6997	905244.0907	229888.8112	905253.723	9.69621759026
83.41815394	228796.7342	904887.5626	228798.5154	904902.9999	15.5397202234
83.4475675757	229668.9216	902741.9375	229672.9059	902776.625	34.9155739285
83.4848878742	230745.3294	902627.1328	230743.2005	902608.4914	18.7625693675
83.4899641552	231992.9372	903396.125	231991.6249	903384.625	11.5746330957
83.5132982786	228235.2965	904433.0003	228238.1248	904457.8753	25.0352732337
83.5407185762	229510.477	904644.3227	229508.8919	904630.322	14.0901434522
83.5746811903	229210.9329	903542.1234	229210.0928	903534.6635	7.50705508202
83.5835494135	230265.0467	902839.3128	230269.9527	902882.9377	43.8998944853
83.5997947903	231303.0095	903317.0886	231306.1404	903345.0003	28.0867501124
83.6046144998	231995.234	902959.0624	231997.2656	902977.1877	18.238802009
83.6211127105	231314.3278	903588.8127	231311.0832	903559.7899	29.2036016426
83.6363267554	233381.0905	901345.2389	233391.4601	901438.2181	93.5556531549
83.6408385155	231997.2656	902977.1877	232000.609	903007.1878	30.1858298483
83.6515903169	232543.9685	900558.4377	232545.2966	900570.375	12.0109525391
83.6567537538	229584.5706	901894.4306	229585.4174	901902.0481	7.66442277569
83.6595277269	229854.8728	902031.2441	229855.371	902035.7277	4.51119409712
83.6595608927	232097.7707	900521.563	232100.0307	900541.9022	20.4643753027
83.7578231939	229786.3436	903447.5001	229783.0622	903417.5	30.1790255979
83.7701089516	229662.499	905183.8376	229663.7191	905195.0145	11.2432974526
83.7910156458	230075.6871	902209.5625	230065.8854	902119.4679	90.6262118376
83.8066064723	233661.8293	901446.9467	233673.8352	901557.5817	111.284522105
83.8305430167	233386.9667	901461.7225	233388.3491	901474.5112	12.8631985693
83.8354550751	229797.2656	903542.1874	229799.7498	903565.1874	23.1337685993
83.8430899929	228492.2887	903339.6965	228492.9559	903345.8815	6.22088264012
83.848113472	230015.8138	904668.2167	230016.4922	904674.5107	6.33045516217
83.8577273139	230075.6247	902413.213	230073.7656	902395.9376	17.3751459819
83.9264078798	234731.5054	901359.4576	234733.2559	901375.9092	16.5444671362
83.9451778056	229705.6089	902741.7501	229708.6717	902770.6249	29.0367838899
83.946596472	229589.7433	901926.8745	229591.0597	901939.2879	12.483004789
83.9507856174	233913.4671	901299.5439	233926.7161	901424.5666	125.722756554
83.9525687779	231739.8679	902164.1762	231744.7027	902209.8128	45.8919878717
83.9550868342	233533.3122	902706.6879	233533.8109	902711.3972	4.7356317617
83.9760777676	232106.7343	900462.9375	232107.6247	900471.3752	8.48455027943
83.9853084456	230434.7881	902864.3296	230433.7656	902854.6251	9.75821840462
83.9862146792	230440.2183	902915.8752	230434.7881	902864.3296	51.8308397724
83.9892326169	229683.084	902202.7334	229683.8863	902210.353	7.6617223569
83.9959881452	234724.9676	901355.7728	234726.2364	901367.8365	12.1302395345
83.997271143	234721.6151	901323.8905	234724.9676	901355.7728	32.0580771318
84.0547414427	231744.7027	902209.8128	231744.9556	902212.2413	2.4416327865
84.0612365844	233331.6733	901405.8786	233339.3548	901479.7223	74.2421542781
84.0619497351	231744.9556	902212.2413	231753.3749	902293.1874	81.3827728521
84.0697184244	230289.5132	904373.9657	230292.0491	904398.3789	24.544553835
84.0711217744	230456.3433	903084.125	230451.1249	903033.8753	50.519937139
84.0735333873	234087.7463	901357.6964	234092.9835	901408.1478	50.7225001895
